state,district,year,quarter,registered_users,app_opens
Telangana,bhadradri kothagudem district,2021,2,380059,26785841
Telangana,warangal rural district,2021,2,211532,14875784
Telangana,kumuram bheem asifabad district,2021,2,103556,9718979
Telangana,nizamabad district,2021,2,518801,27507980
Telangana,adilabad district,2021,2,148869,10445610
Telangana,rajanna sircilla district,2021,2,184273,10932369
Telangana,nagarkurnool district,2021,2,263411,26796756
Telangana,peddapalle district,2021,2,322666,19550159
Telangana,nirmal district,2021,2,172714,12440675
Telangana,mahabubabad district,2021,2,209567,16994546
Telangana,sangareddy district,2021,2,820387,40510366
Telangana,wanaparthy district,2021,2,150138,12327128
Telangana,vikarabad district,2021,2,238633,18596926
Telangana,jagtial district,2021,2,295472,16125474
Telangana,yadadri bhuvanagiri district,2021,2,282382,22992550
Telangana,medak district,2021,2,204292,14977139
Telangana,mahbubnagar district,2021,2,310193,18571180
Telangana,jaya shankar bhalupally district,2021,2,126605,11889883
Telangana,warangal urban district,2021,2,661592,27667829
Telangana,rangareddy district,2021,2,3097973,114677944
Telangana,hyderabad district,2021,2,3598337,103186542
Telangana,suryapet district,2021,2,342919,23148345
Telangana,jogulamba gadwal district,2021,2,161753,11573190
Telangana,kamareddy district,2021,2,257384,18349435
Telangana,mulugu district,2021,2,76355,8730473
Telangana,medchal malkajgiri district,2021,2,2611159,94016405
Telangana,karimnagar district,2021,2,490218,23072270
Telangana,mancherial district,2021,2,305137,21806217
Telangana,siddipet district,2021,2,370224,24952714
Telangana,khammam district,2021,2,532589,29687134
Telangana,narayanpet district,2021,3,123698,12600713
Telangana,nalgonda district,2021,3,598288,49183567
Telangana,jangaon district,2021,3,202760,19954357
Telangana,bhadradri kothagudem district,2021,3,409224,32652497
Telangana,warangal rural district,2021,3,227582,16044231
Telangana,kumuram bheem asifabad district,2021,3,112005,12374636
Telangana,nizamabad district,2021,3,556044,30872892
Telangana,adilabad district,2021,3,160401,13550832
Telangana,rajanna sircilla district,2021,3,197653,12946883
Telangana,nagarkurnool district,2021,3,284427,32443551
Telangana,peddapalle district,2021,3,346172,22273221
Telangana,nirmal district,2021,3,186080,14516617
Telangana,mahabubabad district,2021,3,225821,18716303
Telangana,sangareddy district,2021,3,880907,48000652
Telangana,wanaparthy district,2021,3,161625,13973770
Telangana,vikarabad district,2021,3,257234,21915189
Telangana,jagtial district,2021,3,316708,18647662
Telangana,yadadri bhuvanagiri district,2021,3,303988,27134768
Telangana,medak district,2021,3,220085,16585388
Telangana,mahbubnagar district,2021,3,332912,22433630
Telangana,jaya shankar bhalupally district,2021,3,136483,13403776
Telangana,warangal urban district,2021,3,707591,34485735
Telangana,rangareddy district,2021,3,3310906,152255269
Telangana,hyderabad district,2021,3,3839513,138904779
Telangana,suryapet district,2021,3,369487,26206177
Telangana,jogulamba gadwal district,2021,3,174716,15082826
Telangana,kamareddy district,2021,3,276848,20064605
Telangana,mulugu district,2021,3,82466,10704784
Telangana,medchal malkajgiri district,2021,3,2790387,122352691
Telangana,karimnagar district,2021,3,524929,27893947
Telangana,mancherial district,2021,3,327681,25861713
Telangana,siddipet district,2021,3,398010,28683328
Telangana,khammam district,2021,3,572647,34808208
Telangana,narayanpet district,2021,4,132812,9885605
Telangana,nalgonda district,2021,4,641044,49387802
Telangana,jangaon district,2021,4,216959,19454795
Telangana,bhadradri kothagudem district,2021,4,438017,31523917
Telangana,warangal rural district,2021,4,243471,18842708
Telangana,kumuram bheem asifabad district,2021,4,120270,9921783
Telangana,nizamabad district,2021,4,593223,43139132
Telangana,adilabad district,2021,4,171840,11973849
Telangana,rajanna sircilla district,2021,4,210757,15899445
Telangana,nagarkurnool district,2021,4,304863,25806289
Telangana,peddapalle district,2021,4,369792,28436891
Telangana,nirmal district,2021,4,199256,15126416
Telangana,mahabubabad district,2021,4,242028,17962206
Telangana,sangareddy district,2021,4,940845,65270943
Telangana,wanaparthy district,2021,4,173070,13082876
Telangana,vikarabad district,2021,4,275384,21678658
Telangana,jagtial district,2021,4,337979,23826683
Telangana,yadadri bhuvanagiri district,2021,4,325245,29576100
Telangana,medak district,2021,4,235661,18654116
Telangana,mahbubnagar district,2021,4,355529,27383427
Telangana,jaya shankar bhalupally district,2021,4,146183,11945405
Telangana,warangal urban district,2021,4,753613,50362105
Telangana,rangareddy district,2021,4,3523496,223574100
Telangana,hyderabad district,2021,4,4081185,216036952
Telangana,suryapet district,2021,4,395614,29089685
Telangana,jogulamba gadwal district,2021,4,187444,12596236
Telangana,kamareddy district,2021,4,296281,22680871
Telangana,mulugu district,2021,4,88544,7330070
Telangana,medchal malkajgiri district,2021,4,2969740,193566420
Telangana,karimnagar district,2021,4,559456,39304222
Telangana,mancherial district,2021,4,350142,29531278
Telangana,siddipet district,2021,4,425592,35107007
Telangana,khammam district,2021,4,612314,39641400
Telangana,narayanpet district,2022,1,141328,24536040
Telangana,nalgonda district,2022,1,681754,78536056
Telangana,jangaon district,2022,1,230792,33506381
Telangana,bhadradri kothagudem district,2022,1,465349,47828778
Telangana,warangal rural district,2022,1,259006,20722699
Telangana,kumuram bheem asifabad district,2022,1,128148,23216915
Telangana,nizamabad district,2022,1,628661,45635773
Telangana,adilabad district,2022,1,182668,25726396
Telangana,rajanna sircilla district,2022,1,223437,20874197
Telangana,nagarkurnool district,2022,1,324408,60647215
Telangana,peddapalle district,2022,1,392476,26729462
Telangana,nirmal district,2022,1,211771,31155753
Telangana,mahabubabad district,2022,1,257761,26617012
Telangana,sangareddy district,2022,1,997988,48529759
Telangana,wanaparthy district,2022,1,183885,21853834
Telangana,vikarabad district,2022,1,292925,40205178
Telangana,jagtial district,2022,1,358314,32122010
Telangana,yadadri bhuvanagiri district,2022,1,345555,43364083
Telangana,medak district,2022,1,250764,26785493
Telangana,mahbubnagar district,2022,1,377199,31979642
Telangana,jaya shankar bhalupally district,2022,1,155585,19712978
Telangana,warangal urban district,2022,1,797162,21446613
Telangana,rangareddy district,2022,1,3722676,79856901
Telangana,hyderabad district,2022,1,4306136,36924268
Telangana,suryapet district,2022,1,420703,35742581
Telangana,jogulamba gadwal district,2022,1,199570,22596775
Telangana,kamareddy district,2022,1,314999,34435197
Telangana,mulugu district,2022,1,94447,24353047
Telangana,medchal malkajgiri district,2022,1,3138387,36878958
Telangana,karimnagar district,2022,1,592752,27194131
Telangana,mancherial district,2022,1,371749,35198365
Telangana,siddipet district,2022,1,452034,44351650
Telangana,khammam district,2022,1,650223,39600384
Telangana,narayanpet district,2022,2,149430,27687075
Telangana,nalgonda district,2022,2,719911,85869907
Telangana,jangaon district,2022,2,243599,37861712
Telangana,bhadradri kothagudem district,2022,2,491003,53037326
Telangana,warangal rural district,2022,2,273508,20983573
Telangana,kumuram bheem asifabad district,2022,2,135588,26400339
Telangana,nizamabad district,2022,2,662427,53358244
Telangana,adilabad district,2022,2,192795,29410349
Telangana,rajanna sircilla district,2022,2,235439,24898167
Telangana,nagarkurnool district,2022,2,342621,62479162
Telangana,peddapalle district,2022,2,413849,28523186
Telangana,nirmal district,2022,2,223694,37127191
Telangana,mahabubabad district,2022,2,272277,28074074
Telangana,sangareddy district,2022,2,1051378,56481101
Telangana,wanaparthy district,2022,2,194159,23776454
Telangana,vikarabad district,2022,2,309288,45944923
Telangana,jagtial district,2022,2,377794,35930120
Telangana,yadadri bhuvanagiri district,2022,2,364848,48725489
Telangana,medak district,2022,2,264807,31822099
Telangana,mahbubnagar district,2022,2,397421,35909785
Telangana,jaya shankar bhalupally district,2022,2,164390,19973850
Telangana,warangal urban district,2022,2,838533,21541986
Telangana,rangareddy district,2022,2,3911372,82671883
Telangana,hyderabad district,2022,2,4519625,32945026
Telangana,suryapet district,2022,2,444281,40672431
Telangana,jogulamba gadwal district,2022,2,210937,25329332
Telangana,kamareddy district,2022,2,332593,39767491
Telangana,mulugu district,2022,2,99897,23789791
Telangana,medchal malkajgiri district,2022,2,3297882,34313710
Telangana,karimnagar district,2022,2,624054,29203287
Telangana,mancherial district,2022,2,392343,38088686
Telangana,siddipet district,2022,2,476865,51826750
Telangana,khammam district,2022,2,685755,41834871
Telangana,narayanpet district,2022,3,157410,29955283
Telangana,nalgonda district,2022,3,758377,93670118
Telangana,jangaon district,2022,3,256510,35822117
Telangana,bhadradri kothagudem district,2022,3,517431,50653504
Telangana,warangal rural district,2022,3,288239,19013375
Telangana,kumuram bheem asifabad district,2022,3,142886,26874360
Telangana,nizamabad district,2022,3,697031,46177998
Telangana,adilabad district,2022,3,202926,31820070
Telangana,rajanna sircilla district,2022,3,247866,26496042
Telangana,nagarkurnool district,2022,3,360550,61610304
Telangana,peddapalle district,2022,3,436008,25775599
Telangana,nirmal district,2022,3,235565,34768227
Telangana,mahabubabad district,2022,3,286902,27203065
Telangana,sangareddy district,2022,3,1106571,57423815
Telangana,wanaparthy district,2022,3,204432,23476250
Telangana,vikarabad district,2022,3,325303,43278116
Telangana,jagtial district,2022,3,397688,32356187
Telangana,yadadri bhuvanagiri district,2022,3,384141,50093206
Telangana,medak district,2022,3,278966,32430565
Telangana,mahbubnagar district,2022,3,418280,36713378
Telangana,jaya shankar bhalupally district,2022,3,173372,18695239
Telangana,warangal urban district,2022,3,881363,20060029
Telangana,rangareddy district,2022,3,4105107,84056871
Telangana,hyderabad district,2022,3,4739891,30441899
Telangana,suryapet district,2022,3,468196,37304827
Telangana,jogulamba gadwal district,2022,3,222094,28532292
Telangana,kamareddy district,2022,3,350370,37129247
Telangana,mulugu district,2022,3,105383,22624524
Telangana,medchal malkajgiri district,2022,3,3463208,31069503
Telangana,karimnagar district,2022,3,656534,29267383
Telangana,mancherial district,2022,3,413504,36518078
Telangana,siddipet district,2022,3,502130,52694134
Telangana,khammam district,2022,3,721877,41592039
Telangana,narayanpet district,2022,4,164467,13004567
Telangana,nalgonda district,2022,4,793688,62529082
Telangana,jangaon district,2022,4,268072,24657265
Telangana,bhadradri kothagudem district,2022,4,542203,35537846
Telangana,warangal rural district,2022,4,301876,21240770
Telangana,kumuram bheem asifabad district,2022,4,149386,13154999
Telangana,nizamabad district,2022,4,729287,56961137
Telangana,adilabad district,2022,4,212112,15274623
Telangana,rajanna sircilla district,2022,4,259226,22135576
Telangana,nagarkurnool district,2022,4,376720,30738008
Telangana,peddapalle district,2022,4,457038,32257672
Telangana,nirmal district,2022,4,246252,22299241
Telangana,mahabubabad district,2022,4,300406,20996907
Telangana,sangareddy district,2022,4,1159594,87156905
Telangana,wanaparthy district,2022,4,214000,16391933
Telangana,vikarabad district,2022,4,339772,29400033
Telangana,jagtial district,2022,4,416065,33144670
Telangana,yadadri bhuvanagiri district,2022,4,401963,39445615
Telangana,medak district,2022,4,291807,25833641
Telangana,mahbubnagar district,2022,4,437901,36385513
Telangana,jaya shankar bhalupally district,2022,4,181521,13309373
Telangana,warangal urban district,2022,4,923715,54185496
Telangana,rangareddy district,2022,4,4296707,284957579
Telangana,hyderabad district,2022,4,4962214,248166634
Telangana,suryapet district,2022,4,490568,35754743
Telangana,jogulamba gadwal district,2022,4,232376,14372667
Telangana,kamareddy district,2022,4,366726,29482223
Telangana,mulugu district,2022,4,110228,8903451
Telangana,medchal malkajgiri district,2022,4,3628619,224766696
Telangana,karimnagar district,2022,4,687385,50465466
Telangana,mancherial district,2022,4,433627,34541874
Telangana,siddipet district,2022,4,525155,47803119
Telangana,khammam district,2022,4,755705,45973189
Telangana,narayanpet district,2023,1,172242,29775037
Telangana,nalgonda district,2023,1,830827,87778412
Telangana,jangaon district,2023,1,280580,34755100
Telangana,bhadradri kothagudem district,2023,1,567571,61557092
Telangana,warangal rural district,2023,1,315944,20175108
Telangana,kumuram bheem asifabad district,2023,1,156343,28022663
Telangana,nizamabad district,2023,1,761985,48549263
Telangana,adilabad district,2023,1,222025,34654415
Telangana,rajanna sircilla district,2023,1,271074,25603157
Telangana,nagarkurnool district,2023,1,394485,61891346
Telangana,peddapalle district,2023,1,478118,26406282
Telangana,nirmal district,2023,1,257611,42217573
Telangana,mahabubabad district,2023,1,314702,30185194
Telangana,sangareddy district,2023,1,1212607,63878054
Telangana,wanaparthy district,2023,1,223966,24336032
Telangana,vikarabad district,2023,1,355447,44979668
Telangana,jagtial district,2023,1,434964,32529442
Telangana,yadadri bhuvanagiri district,2023,1,420473,46489173
Telangana,medak district,2023,1,305395,33658982
Telangana,mahbubnagar district,2023,1,457781,39744744
Telangana,jaya shankar bhalupally district,2023,1,190125,21663861
Telangana,warangal urban district,2023,1,964802,20931489
Telangana,rangareddy district,2023,1,4483193,92873530
Telangana,hyderabad district,2023,1,5176899,32078250
Telangana,suryapet district,2023,1,513436,35148085
Telangana,jogulamba gadwal district,2023,1,243224,26336319
Telangana,kamareddy district,2023,1,383869,37096127
Telangana,mulugu district,2023,1,115471,26284682
Telangana,medchal malkajgiri district,2023,1,3787461,32008875
Telangana,karimnagar district,2023,1,718193,31218292
Telangana,mancherial district,2023,1,453837,37525510
Telangana,siddipet district,2023,1,549109,52595211
Telangana,khammam district,2023,1,790500,42709479
Telangana,narayanpet district,2023,2,180034,33793433
Telangana,nalgonda district,2023,2,866073,92209472
Telangana,jangaon district,2023,2,292576,35498127
Telangana,bhadradri kothagudem district,2023,2,591314,62303617
Telangana,warangal rural district,2023,2,329591,16089510
Telangana,kumuram bheem asifabad district,2023,2,163594,32340407
Telangana,nizamabad district,2023,2,792269,47495828
Telangana,adilabad district,2023,2,231540,38271203
Telangana,rajanna sircilla district,2023,2,282212,29218839
Telangana,nagarkurnool district,2023,2,411916,60814557
Telangana,peddapalle district,2023,2,497196,22043050
Telangana,nirmal district,2023,2,268713,45573879
Telangana,mahabubabad district,2023,2,328573,37299839
Telangana,sangareddy district,2023,2,1259927,66957103
Telangana,wanaparthy district,2023,2,233420,23320465
Telangana,vikarabad district,2023,2,371036,49974170
Telangana,jagtial district,2023,2,452611,31035990
Telangana,yadadri bhuvanagiri district,2023,2,437832,51701471
Telangana,medak district,2023,2,318640,34550951
Telangana,mahbubnagar district,2023,2,476238,35405628
Telangana,jaya shankar bhalupally district,2023,2,198478,18487524
Telangana,warangal urban district,2023,2,1000275,16914280
Telangana,rangareddy district,2023,2,4638501,93950553
